time,imu,xaxis,yaxis,zaxis,xaccel,yaccel,zaccel
47405,0,26.98,7.35,-83.51,-18.80,0.42,0.42
47418,1,27.04,26.98,7.35,-18.80,0.42,0.42
47432,2,26.98,7.35,-84.58,-18.53,0.42,0.42
47446,3,27.04,26.98,7.35,-18.53,0.42,0.42
47460,4,26.98,7.35,0.90,0.00,0.42,0.42
47473,5,26.98,7.35,-83.36,-18.53,0.42,0.42
47487,0,26.98,7.35,-83.35,0.00,0.42,0.42
47500,1,26.98,7.35,-83.35,-18.53,0.42,0.42
47514,2,26.98,7.35,-83.35,-18.52,0.42,0.42
47528,3,26.98,7.35,-83.35,0.00,0.42,0.42
47542,4,26.98,7.35,-83.35,-18.53,0.42,0.42
47555,5,26.98,7.35,0.90,0.20,0.42,0.42
47569,0,26.98,7.35,0.90,-18.53,0.42,0.42
47583,1,26.98,7.35,-83.36,-18.52,0.42,0.42
47596,2,26.98,7.35,0.90,0.20,0.42,0.42
47610,3,26.98,7.35,0.90,-18.53,0.42,0.42
47624,4,26.98,7.35,-82.49,0.20,0.42,0.42
47637,5,27.04,26.98,7.35,0.20,0.42,0.42
47651,0,26.98,7.35,-83.36,0.20,0.42,0.42
47665,1,26.98,7.35,-83.36,-18.53,0.42,0.42
47678,2,26.98,7.35,0.90,-18.52,0.42,0.42
47692,3,27.04,26.98,7.35,-18.25,0.42,0.42
47706,4,27.04,26.98,7.35,-18.25,0.42,0.42
47719,5,26.98,7.35,-82.13,-18.25,0.42,0.42
47732,0,26.98,7.35,0.91,-18.25,0.42,0.42
47747,1,26.98,7.35,0.91,-18.25,0.42,0.42
47760,2,26.98,7.35,0.91,0.20,0.42,0.42
47773,3,27.04,26.98,7.35,-18.25,0.42,0.42
47788,4,26.98,7.35,-82.13,-18.25,0.42,0.42
47801,5,26.98,7.35,-82.12,-18.25,0.42,0.42
47815,0,26.98,7.35,0.91,-18.25,0.42,0.42
47829,1,26.98,7.35,-82.13,-18.25,0.42,0.42
47842,2,26.98,7.35,0.91,0.20,0.42,0.42
47856,3,26.98,7.35,-81.40,-18.25,0.42,0.42
47870,4,26.98,7.35,-82.13,0.20,0.42,0.42
47883,5,27.04,26.98,7.35,-18.25,0.42,0.42
47897,0,27.04,26.98,7.35,0.20,0.42,0.42
47911,1,26.98,7.35,-82.13,0.20,0.42,0.42
47924,2,26.98,7.35,-82.12,0.20,0.42,0.42
47938,3,27.04,26.98,7.35,0.20,0.42,0.42
47952,4,26.98,7.35,-82.13,-18.25,0.42,0.42
47965,5,27.04,26.98,7.35,-17.98,0.42,0.42
47979,0,27.04,26.98,7.35,-17.98,0.42,0.42
47993,1,26.98,7.35,-80.90,0.20,0.42,0.42
48007,2,26.98,7.35,-80.90,-17.98,0.42,0.42
48020,3,27.04,26.98,7.35,-17.98,0.42,0.42
48034,4,26.98,7.35,0.91,-17.98,0.42,0.42
48048,5,26.98,7.35,-80.90,-17.98,0.42,0.42
48061,0,26.98,7.35,0.91,0.00,0.42,0.42
48074,1,26.98,7.35,0.91,-17.98,0.42,0.42
48089,2,26.98,7.35,-80.90,-17.98,0.42,0.42
48102,3,26.98,7.35,-80.90,0.20,0.42,0.42
48115,4,26.98,7.35,-80.90,-17.98,0.42,0.42
48130,5,26.98,7.35,0.91,0.00,0.42,0.42
48143,0,26.98,7.35,0.91,-17.98,0.42,0.42
48156,1,26.98,7.35,-80.90,-17.98,0.42,0.42
48171,2,26.98,7.35,0.91,-17.78,0.42,0.42
48184,3,26.98,7.35,-80.90,-17.98,0.42,0.42
48197,4,26.98,7.35,-79.80,-17.98,0.42,0.42
48212,5,27.04,26.98,7.35,-17.71,0.42,0.42
48225,0,26.98,7.35,-79.68,-17.71,0.42,0.42
48239,1,27.04,26.98,7.35,0.20,0.42,0.42
48253,2,26.98,7.35,-79.68,0.20,0.42,0.42
48266,3,27.04,26.98,7.35,0.00,0.42,0.42
48280,4,26.98,7.35,0.91,-17.64,0.42,0.42
48294,5,26.98,7.35,0.91,-17.71,0.42,0.42
48307,0,26.98,7.35,-79.67,0.20,0.42,0.42
48321,1,26.98,7.35,0.91,0.00,0.42,0.42
48335,2,26.98,7.35,-79.68,0.00,0.42,0.42
48348,3,27.04,26.98,7.35,-17.71,0.42,0.42
48361,4,27.04,26.98,7.35,0.20,0.42,0.42
48376,5,26.98,7.35,-79.68,-17.51,0.42,0.42
48389,0,27.04,26.98,7.35,0.20,0.42,0.42
48402,1,27.04,26.98,7.35,-17.71,0.42,0.42
48416,2,26.98,7.35,-79.67,-17.71,0.42,0.42
48430,3,103.06,17.16,0.46,0.56,0.42,0.42
48444,4,26.98,7.35,-79.67,-17.71,0.42,0.42
48457,5,26.98,7.35,-79.68,-17.51,0.42,0.42
48471,0,26.98,7.35,-79.68,-17.71,0.42,0.42
48485,1,27.04,26.98,7.35,0.20,0.42,0.42
48498,2,26.98,7.35,-78.45,-17.44,0.42,0.42
48513,3,26.98,7.35,0.92,-17.44,0.42,0.42
48526,4,26.98,7.35,-78.45,-17.44,0.42,0.42
48539,5,26.98,7.35,-78.45,-17.37,0.42,0.42
48554,0,26.98,7.35,-78.44,0.20,0.42,0.42
48567,1,26.98,7.35,0.92,0.00,0.42,0.42
48580,2,26.98,7.35,-78.45,-17.44,0.42,0.42
48595,3,26.98,7.35,-78.45,0.20,0.42,0.42
48608,4,26.98,7.35,-78.45,-17.44,0.42,0.42
48621,5,26.98,7.35,-78.45,-17.44,0.42,0.42
48636,0,26.98,7.35,-78.45,-17.44,0.42,0.42
48649,1,26.98,7.35,-78.45,-17.44,0.42,0.42
48663,2,26.98,7.35,-78.45,-17.44,0.42,0.42
48677,3,26.98,7.35,-78.45,-17.43,0.42,0.42
48690,4,26.98,7.35,-78.45,0.00,0.42,0.42
48704,5,26.98,7.35,-78.44,-17.44,0.42,0.42
48718,0,27.04,26.98,7.35,0.20,0.42,0.42
48731,1,26.98,7.35,-78.45,0.20,0.42,0.42
48745,2,27.04,26.98,7.35,-17.16,0.42,0.42
48759,3,27.04,26.98,7.35,0.21,0.42,0.42
48772,4,27.04,26.98,7.35,-17.16,0.42,0.42
48786,5,27.04,26.98,7.35,-17.16,0.42,0.42
48799,0,26.98,7.35,0.92,-17.16,0.42,0.42
48814,1,26.98,7.35,0.92,-17.16,0.42,0.42
48827,2,26.98,7.35,-77.22,0.21,0.42,0.42
48840,3,26.98,7.35,-76.80,0.21,0.42,0.42
48855,4,26.98,7.35,0.92,-17.16,0.42,0.42
48868,5,26.98,7.35,-77.21,0.21,0.42,0.42
48881,0,26.98,7.35,-77.23,-17.16,0.42,0.42
48896,1,26.98,7.35,0.92,0.00,0.42,0.42
48909,2,26.98,7.35,-77.22,-17.16,0.42,0.42
48922,3,26.98,7.35,-77.22,0.21,0.42,0.42
48937,4,27.04,26.98,7.35,-17.16,0.42,0.42
48950,5,27.04,26.98,7.35,-17.16,0.42,0.42
48963,0,26.98,7.35,0.92,0.21,0.42,0.42
48978,1,26.98,7.35,-77.23,0.21,0.42,0.42
48991,2,26.98,7.35,-77.22,0.21,0.42,0.42
49004,3,26.98,7.35,-76.03,-16.89,0.42,0.42
49019,4,26.98,7.35,-76.00,-16.89,0.42,0.42
49032,5,26.98,7.35,-76.00,0.21,0.42,0.42
49045,0,26.98,7.35,-76.00,-16.89,0.42,0.42
49060,1,26.98,7.35,-75.78,-16.89,0.42,0.42
49073,2,27.04,26.98,7.35,-16.89,0.42,0.42
49087,3,26.98,7.35,-75.99,-16.89,0.42,0.42
49101,4,26.98,7.35,-76.00,0.21,0.42,0.42
49114,5,27.04,26.98,7.35,-16.89,0.42,0.42
49128,0,26.98,7.35,0.93,-16.89,0.42,0.42
49141,1,26.98,7.35,-76.00,-16.89,0.42,0.42
49155,2,26.98,7.35,-76.00,-16.89,0.42,0.42
49169,3,26.98,7.35,-76.00,-16.89,0.42,0.42
49182,4,26.98,7.35,-76.00,0.21,0.42,0.42
49197,5,26.98,7.35,0.93,-16.89,0.42,0.42
49210,0,26.98,7.35,-75.99,-16.89,0.42,0.42
49223,1,26.98,7.35,0.93,0.21,0.42,0.42
49238,2,26.98,7.35,-76.00,-16.89,0.42,0.42
49251,3,27.04,26.98,7.35,0.21,0.42,0.42
49264,4,26.98,7.35,-76.00,-16.89,0.42,0.42
49279,5,26.98,7.35,0.93,-16.62,0.42,0.42
49292,0,27.04,26.98,7.35,-16.62,0.42,0.42
49305,1,27.04,26.98,7.35,0.21,0.42,0.42
49320,2,26.98,7.35,-74.76,0.21,0.42,0.42
49333,3,26.98,7.35,-73.84,-16.62,0.42,0.42
49346,4,27.04,26.98,7.35,0.21,0.42,0.42
49361,5,27.04,26.98,7.35,0.21,0.42,0.42
49374,0,26.98,7.35,-74.77,-16.62,0.42,0.42
49388,1,27.04,26.98,7.35,0.21,0.42,0.42
49402,2,26.98,7.35,-74.77,-16.62,0.42,0.42
49415,3,27.04,26.98,7.35,-16.62,0.42,0.42
49429,4,26.98,7.35,-74.77,0.00,0.42,0.42
49443,5,26.98,7.35,-74.76,-16.62,0.42,0.42
49456,0,26.98,7.35,-74.77,-16.62,0.42,0.42
49470,1,27.04,26.98,7.35,-16.62,0.42,0.42
49484,2,26.98,7.35,0.93,-16.62,0.42,0.42
49497,3,27.04,26.98,7.35,0.21,0.42,0.42
49511,4,26.98,7.35,-74.78,-16.62,0.42,0.42
49524,5,26.98,7.35,-74.77,-16.62,0.42,0.42
49539,0,26.98,7.35,0.94,-16.35,0.42,0.42
49552,1,26.98,7.35,0.94,-16.32,0.42,0.42
49565,2,26.98,7.35,-73.55,22.89,0.42,0.42
49580,3,26.98,7.35,-73.55,0.00,0.42,0.42
49593,4,26.98,7.35,0.94,0.21,0.42,0.42
49606,5,27.04,26.98,7.35,0.21,0.42,0.42
49621,0,26.98,7.35,-73.55,-16.35,0.42,0.42
49634,1,26.98,7.35,-73.55,-16.35,0.42,0.42
49647,2,26.98,7.35,-73.55,-16.35,0.42,0.42
49662,3,26.98,7.35,-73.55,0.00,0.42,0.42
49675,4,26.98,7.35,-73.55,-16.35,0.42,0.42
49688,5,26.98,7.35,-73.55,0.21,0.42,0.42
49703,0,26.98,7.35,-73.55,-16.35,0.42,0.42
49716,1,27.04,26.98,7.35,-16.35,0.42,0.42
49730,2,26.98,7.35,0.94,-16.35,0.42,0.42
49744,3,26.98,7.35,-73.55,0.21,0.42,0.42
49757,4,26.98,7.35,0.94,-16.35,0.42,0.42
49771,5,26.98,7.35,0.94,0.21,0.42,0.42
49785,0,26.98,7.35,-73.55,0.21,0.42,0.42
49798,1,26.98,7.35,0.94,-16.07,0.42,0.42
49812,2,26.98,7.35,-72.26,0.21,0.42,0.42
49826,3,26.98,7.35,-72.32,0.00,0.42,0.42
49839,4,27.04,26.98,7.35,-16.07,0.42,0.42
49853,5,27.04,26.98,7.35,-16.07,0.42,0.42
49866,0,26.98,7.35,-72.32,-16.07,0.42,0.42
49880,1,27.04,26.98,7.35,-16.07,0.42,0.42
49894,2,26.98,7.35,-72.31,-16.07,0.42,0.42
49907,3,26.98,7.35,-72.32,-16.07,0.42,0.42
49921,4,26.98,7.35,-72.32,0.21,0.42,0.42
49935,5,26.98,7.35,0.94,-16.07,0.42,0.42
49948,0,26.98,7.35,0.94,-16.07,0.42,0.42
49962,1,27.04,26.98,7.35,0.21,0.42,0.42
49976,2,27.04,26.98,7.35,0.21,0.42,0.42
49989,3,26.98,7.35,-72.31,0.21,0.42,0.42
50003,4,27.04,26.98,7.35,-16.07,0.42,0.42
50017,5,27.04,26.98,7.35,-16.07,0.42,0.42
50030,0,26.98,7.35,-71.23,0.21,0.42,0.42
50045,1,27.04,26.98,7.35,-16.07,0.42,0.42
50058,2,26.98,7.35,-72.32,0.21,0.42,0.42
50071,3,26.98,7.35,0.95,-15.59,0.42,0.42
50086,4,26.98,7.35,0.95,-15.80,0.42,0.42
50099,5,27.04,26.98,7.35,-15.80,0.42,0.42
50112,0,26.98,7.35,-71.10,-15.80,0.42,0.42
50127,1,26.98,7.35,-71.09,0.21,0.42,0.42
50140,2,27.04,26.98,7.35,-15.80,0.42,0.42
50153,3,26.98,7.35,0.95,-15.80,0.42,0.42
50168,4,26.98,7.35,-71.10,-15.80,0.42,0.42
50181,5,26.98,7.35,-71.09,0.21,0.42,0.42
50194,0,26.98,7.35,-71.09,-15.80,0.42,0.42
50208,1,26.98,7.35,-71.10,-15.80,0.42,0.42
50222,2,27.04,26.98,7.35,-15.80,0.42,0.42
50236,3,27.04,26.98,7.35,0.21,0.42,0.42
50249,4,26.98,7.35,-71.10,-15.80,0.42,0.42
50263,5,27.04,26.98,7.35,0.00,0.42,0.42
50277,0,26.98,7.35,0.95,-15.80,0.42,0.42
50290,1,27.04,26.98,7.35,-15.80,0.42,0.42
50304,2,26.98,7.35,-71.10,-15.80,0.42,0.42
50318,3,26.98,7.35,-71.10,-15.53,0.42,0.42
50331,4,26.98,7.35,0.95,-15.53,0.42,0.42
50345,5,26.98,7.35,-69.87,0.21,0.42,0.42
50359,0,26.98,7.35,0.95,-15.53,0.42,0.42
50372,1,26.98,7.35,0.95,-15.53,0.42,0.42
50386,2,26.98,7.35,0.95,-15.45,0.42,0.42
50400,3,27.04,26.98,7.35,-15.53,0.42,0.42
50413,4,26.98,7.35,-69.87,-15.53,0.42,0.42
50428,5,26.98,7.35,0.95,0.21,0.42,0.42
50441,0,26.98,7.35,0.95,0.21,0.42,0.42
50454,1,26.98,7.35,-69.87,-15.53,0.42,0.42
50469,2,26.98,7.35,-69.87,-15.53,0.42,0.42
50482,3,26.98,7.35,-69.87,-15.53,0.42,0.42
50495,4,27.04,26.98,7.35,-15.53,0.42,0.42
50510,5,27.04,26.98,7.35,-15.53,0.42,0.42
50523,0,26.98,7.35,0.95,-15.53,0.42,0.42
50536,1,26.98,7.35,-69.87,-15.53,0.42,0.42
50551,2,26.98,7.35,-69.86,0.21,0.42,0.42
50564,3,26.98,7.35,0.95,-15.53,0.42,0.42
50578,4,26.98,7.35,0.95,-15.26,0.42,0.42
50591,5,26.98,7.35,-68.65,-15.26,0.42,0.42
50605,0,27.04,26.98,7.35,0.00,0.42,0.42
50619,1,26.98,7.35,0.96,-15.26,0.42,0.42
50632,2,26.98,7.35,-68.64,-15.26,0.42,0.42
50646,3,27.04,26.98,7.35,-15.26,0.42,0.42
50660,4,27.04,26.98,7.35,0.21,0.42,0.42
50673,5,26.98,7.35,-68.65,-15.26,0.42,0.42
50687,0,26.98,7.35,0.96,-15.26,0.42,0.42
50701,1,26.98,7.35,-68.63,-15.26,0.42,0.42
50714,2,26.98,7.35,0.96,-15.26,0.42,0.42
50729,3,27.04,26.98,7.35,0.21,0.42,0.42
50742,4,26.98,7.35,-68.64,0.21,0.42,0.42
50755,5,26.98,7.35,-68.65,-15.26,0.42,0.42
50770,0,26.98,7.35,0.96,-15.26,0.42,0.42
50783,1,27.04,26.98,7.35,-15.26,0.42,0.42
50796,2,27.04,26.98,7.35,-15.26,0.42,0.42
50811,3,27.04,26.98,7.35,0.21,0.42,0.42
50824,4,26.98,7.35,-67.53,-15.26,0.42,0.42
50837,5,26.98,7.35,-68.65,-14.98,0.42,0.42
50852,0,27.04,26.98,7.35,-14.98,0.42,0.42
50865,1,26.98,7.35,-67.41,-14.98,0.42,0.42
50879,2,26.98,7.35,-67.27,-14.98,0.42,0.42
50893,3,26.98,7.35,-67.42,-14.98,0.42,0.42
50906,4,26.98,7.35,0.96,-14.98,0.42,0.42
50920,5,26.98,7.35,-67.42,-14.98,0.42,0.42
50933,0,26.98,7.35,-67.42,-14.98,0.42,0.42
50948,1,26.98,7.35,-67.42,-14.98,0.42,0.42
50961,2,26.98,7.35,-67.42,0.21,0.42,0.42
50974,3,27.04,26.98,7.35,-14.98,0.42,0.42
50989,4,27.04,26.98,7.35,0.21,0.42,0.42
51002,5,26.98,7.35,-67.42,-14.98,0.42,0.42
51015,0,26.98,7.35,-66.63,-14.98,0.42,0.42
51030,1,26.98,7.35,-67.42,0.21,0.42,0.42
51043,2,26.98,7.35,0.96,-14.98,0.42,0.42
51056,3,26.98,7.35,-67.42,-14.98,0.42,0.42
51071,4,26.98,7.35,-67.42,0.21,0.42,0.42
51084,5,27.04,26.98,7.35,0.21,0.42,0.42
51097,0,27.04,26.98,7.35,0.21,0.42,0.42
51112,1,26.98,7.35,-66.19,-14.71,0.42,0.42
51125,2,27.04,26.98,7.35,-14.71,0.42,0.42
51139,3,26.98,7.35,0.97,0.21,0.42,0.42
51153,4,27.04,26.98,7.35,0.21,0.42,0.42
51166,5,26.98,7.35,-66.19,-14.71,0.42,0.42
51180,0,26.98,7.35,0.97,-14.71,0.42,0.42
51194,1,27.04,26.98,7.35,0.00,0.42,0.42
51207,2,26.98,7.35,-66.19,-14.71,0.42,0.42
51221,3,26.98,7.35,-66.19,-14.71,0.42,0.42
51235,4,27.04,26.98,7.35,-14.71,0.42,0.42
51248,5,26.98,7.35,0.97,-14.71,0.42,0.42
51262,0,26.98,7.35,-66.18,-14.71,0.42,0.42
51276,1,26.98,7.35,-66.19,-14.71,0.42,0.42
51289,2,26.98,7.35,0.97,-14.71,0.42,0.42
51303,3,26.98,7.35,-66.18,-14.71,0.42,0.42
51316,4,26.98,7.35,-66.18,0.21,0.42,0.42
51331,5,26.98,7.35,-66.19,0.00,0.42,0.42
51344,0,26.98,7.35,-66.19,-14.71,0.42,0.42
51357,1,102.98,101.74,0.56,0.52,0.42,0.42
51372,2,26.98,7.35,-64.95,-14.44,0.42,0.42
51385,3,27.04,26.98,7.35,-14.44,0.42,0.42
51399,4,26.98,7.35,0.97,-14.44,0.42,0.42
51413,5,26.98,7.35,-64.77,-14.44,0.42,0.42
51426,0,26.98,7.35,0.97,-14.44,0.42,0.42
51440,1,26.98,7.35,0.97,-14.44,0.42,0.42
51454,2,26.98,7.35,-64.96,-14.44,0.42,0.42
51467,3,26.98,7.35,0.97,-14.44,0.42,0.42
51481,4,27.04,26.98,7.35,-14.44,0.42,0.42
51495,5,26.98,7.35,0.97,0.22,0.42,0.42
51508,0,26.98,7.35,-64.97,0.22,0.42,0.42
51522,1,26.98,7.35,-64.97,-14.44,0.42,0.42
51536,2,26.98,7.35,0.97,-14.44,0.42,0.42
51549,3,26.98,7.35,-64.97,-14.44,0.42,0.42
51563,4,26.98,7.35,-64.96,0.00,0.42,0.42
51577,5,27.04,26.98,7.35,-14.44,0.42,0.42
51590,0,27.04,26.98,7.35,-14.44,0.42,0.42
51604,1,27.04,26.98,7.35,-14.44,0.42,0.42
51618,2,27.04,26.98,7.35,-14.44,0.42,0.42
51632,3,26.98,7.35,-64.96,-14.17,0.42,0.42
51645,4,26.98,7.35,0.98,-14.17,0.42,0.42
51658,5,26.98,7.35,-63.73,-14.17,0.42,0.42
51673,0,26.98,7.35,-63.73,-14.17,0.42,0.42
51686,1,26.98,7.35,0.98,0.22,0.42,0.42
51699,2,27.04,26.98,7.35,-14.17,0.42,0.42
51714,3,27.04,26.98,7.35,-14.17,0.42,0.42
51727,4,27.04,26.98,7.35,-14.17,0.42,0.42
51741,5,26.98,7.35,-63.74,0.22,0.42,0.42
51755,0,26.98,7.35,-63.74,-14.17,0.42,0.42
51768,1,26.98,7.35,0.98,-14.17,0.42,0.42
51782,2,26.98,7.35,0.98,-14.17,0.42,0.42
51796,3,26.98,7.35,-63.74,-14.17,0.42,0.42
51809,4,27.04,26.98,7.35,-14.17,0.42,0.42
51823,5,26.98,7.35,-63.73,0.00,0.42,0.42
51837,0,27.04,26.98,7.35,-14.17,0.42,0.42
51850,1,27.04,26.98,7.35,-13.93,0.42,0.42
51864,2,26.98,7.35,-63.74,-14.17,0.42,0.42
51878,3,27.04,26.98,7.35,0.22,0.42,0.42
51892,4,26.98,7.35,-63.74,0.22,0.42,0.42
51905,5,27.04,26.98,7.35,-13.89,0.42,0.42
51919,0,27.04,26.98,7.35,-13.89,0.42,0.42
51933,1,26.98,7.35,0.98,-13.89,0.42,0.42
51946,2,26.98,7.35,-62.52,-13.89,0.42,0.42
51960,3,26.98,7.35,-62.50,-13.89,0.42,0.42
51974,4,26.98,7.35,0.98,-13.89,0.42,0.42
51987,5,27.04,26.98,7.35,-13.89,0.42,0.42
52002,0,26.98,7.35,-62.51,0.00,0.42,0.42
52015,1,26.98,7.35,-62.52,-13.89,0.42,0.42
52028,2,26.98,7.35,-62.52,-13.89,0.42,0.42
52042,3,26.98,7.35,0.98,-13.89,0.42,0.42
52056,4,27.04,26.98,7.35,-13.89,0.42,0.42
52069,5,26.98,7.35,0.98,-13.89,0.42,0.42
52083,0,26.98,7.35,-61.64,-13.89,0.42,0.42
52097,1,26.98,7.35,-62.52,-13.89,0.42,0.42
52110,2,26.98,7.35,-62.52,-13.66,0.42,0.42
52124,3,26.98,7.35,-62.52,-13.89,0.42,0.42
52138,4,27.04,26.98,7.35,0.22,0.42,0.42
52152,5,27.04,26.98,7.35,-13.62,0.42,0.42
52165,0,27.04,26.98,7.35,-13.62,0.42,0.42
52179,1,-3.71,-4.24,-0.11,-0.33,-0.97,3.53
52195,2,-6.14,3.62,-0.14,0.89,0.21,-0.42
52210,3,-9.60,-1.33,-0.92,0.29,0.07,-0.10
52227,4,-7.93,-2.56,-1.93,0.33,-0.87,-0.45
52242,5,-8.10,1.77,-3.51,0.34,0.44,-0.31
52259,0,-2.11,-7.29,6.99,-0.24,-0.41,-1.57
52274,1,-4.22,7.63,4.04,0.04,-0.03,-0.03
52290,2,-8.11,3.90,-1.42,0.29,-0.17,-2.05
52306,3,-9.74,-0.24,-0.90,0.05,-0.03,-0.23
52322,4,-8.56,-4.73,-1.11,0.61,1.11,-0.45
52337,5,-8.38,1.62,-3.98,0.07,-0.02,-0.27
52354,0,-4.48,-9.38,6.77,-0.08,-1.25,-0.77
52369,1,-4.29,7.61,4.05,0.01,-0.11,-0.04
52386,2,-9.29,2.01,-1.52,-0.34,0.21,-2.69
52401,3,-9.40,-1.16,-0.56,0.01,-0.01,-0.34
52417,4,-7.27,-6.09,-2.18,0.30,0.86,-0.48
52433,5,-8.95,1.02,-4.11,-0.16,0.06,-0.35
52449,0,-5.71,-7.67,5.62,-1.23,-0.08,-0.75
52464,1,-4.24,7.53,4.10,0.01,-0.04,-0.04
52480,2,-9.85,-1.82,0.03,-0.47,0.33,-2.10
52496,3,-9.38,-1.41,-0.63,0.03,-0.09,-0.29
52511,4,-5.36,-6.92,-3.27,-0.18,0.59,-0.24
52528,5,-9.14,1.05,-4.00,-0.19,0.02,-0.42
52543,0,-8.65,-2.91,5.79,-0.19,0.18,-1.09
52560,1,-4.22,7.55,3.95,0.04,-0.11,-0.08
52575,2,-8.99,1.59,-2.17,0.04,0.10,-0.61
52591,3,-9.72,-0.91,-0.62,0.18,-0.07,-0.48
52607,4,-5.60,-6.50,-3.96,0.05,-0.49,0.02
52623,5,-8.67,1.93,-4.08,-0.02,-0.08,-0.28
52638,0,-9.21,-2.33,2.32,-0.49,-0.28,0.24
52655,1,-4.17,7.53,3.93,0.02,-0.10,-0.12
52670,2,-9.25,1.50,-0.94,-0.89,0.26,0.89
52687,3,-9.56,0.40,-0.52,0.13,-0.04,-0.90
52702,4,-8.34,-2.55,-3.93,0.27,-0.68,0.61
52718,5,-9.51,3.44,-3.27,-0.20,-0.12,0.03
52734,0,-9.92,-4.09,15.28,0.70,0.65,1.07
52750,1,-4.32,7.61,3.93,0.27,0.54,-0.64
52765,2,-11.02,4.84,-2.32,0.81,0.27,0.87
52782,3,-13.36,-1.15,0.28,0.49,0.48,-1.62
52797,4,-7.01,-0.37,-5.39,0.71,-0.06,0.88
52814,5,-10.41,1.26,-1.70,0.12,-0.74,0.85
52829,0,-4.19,-7.58,5.11,0.28,-0.08,0.17
52845,1,-5.62,7.54,3.82,0.38,1.45,-3.08
52861,2,-9.73,0.49,-0.70,-0.17,0.22,0.52
52877,3,-8.63,-5.54,0.22,0.75,0.34,-1.28
52892,4,-8.28,-5.69,-2.65,-0.15,0.32,0.41
52909,5,-9.10,0.56,-3.50,0.12,-0.84,0.93
52924,0,-4.32,-7.43,5.51,-0.10,-0.07,-0.03
52941,1,-7.91,6.31,1.74,1.18,1.87,-2.45
52956,2,-9.40,0.65,-3.52,-0.14,0.11,0.42
52972,3,-5.75,-6.02,-2.04,-0.96,-0.04,-0.95
52988,4,-7.70,-3.85,-4.23,-0.44,-0.03,0.07
53004,5,-9.99,0.22,-3.21,-0.41,-0.19,0.61
53019,0,-4.30,-7.33,5.66,-0.13,-0.00,-0.03
53036,1,-3.75,6.74,2.59,-1.08,-1.99,1.30
53051,2,-9.17,0.23,-2.94,-0.37,0.07,0.27
53068,3,-5.48,-3.61,0.40,-0.05,-0.37,1.02
53083,4,-7.93,-4.20,-4.54,-0.75,0.06,0.05
53099,5,-9.16,0.72,-1.78,-0.21,0.21,0.48
53115,0,-4.30,-7.28,5.46,-0.16,-0.03,0.04
53130,1,-3.02,8.01,1.62,0.05,-0.44,2.16
53146,2,-9.02,0.29,-2.97,-0.31,0.13,0.19
53162,3,-7.61,-3.69,0.19,-0.84,-0.51,2.01
53178,4,-6.99,-3.87,-4.65,-0.35,0.07,0.08
53193,5,-8.47,1.40,-2.06,-0.23,0.05,0.26
53210,0,-4.36,-7.23,5.69,-0.13,-0.06,-0.00
53225,1,-9.61,8.20,3.43,-0.25,-0.69,2.02
53242,2,-9.42,0.29,-2.62,-0.21,0.01,0.20
53257,3,-10.17,-2.36,0.48,-0.28,-0.47,2.07
53273,4,-7.68,-5.05,-4.15,-0.12,0.32,0.02
53289,5,-9.05,3.37,-2.55,-0.68,0.03,0.13
53305,0,-4.32,-7.30,5.57,-0.14,-0.04,-0.01
53320,1,-8.74,6.53,2.45,-0.56,0.42,1.61
53337,2,-9.22,1.04,-2.82,-0.18,-0.02,0.18
53352,3,-10.35,-2.19,-0.39,-0.77,-0.45,1.23
53369,4,-8.02,-5.47,-6.33,0.62,-0.59,0.52
53384,5,-9.43,3.67,-2.19,-0.60,0.14,0.32
53400,0,-4.43,-7.31,5.54,-0.07,0.16,-0.01
53416,1,-7.63,5.58,2.89,-0.40,-0.04,-0.05
53432,2,-9.31,1.02,-2.49,-0.11,-0.07,0.12
53447,3,-9.34,-1.44,-0.13,0.08,-0.09,0.58
53464,4,-7.22,-3.88,-4.97,-0.31,0.26,0.21
53479,5,-8.32,2.41,-2.05,-0.41,0.08,0.28
53496,0,-4.43,-7.29,5.50,-0.17,-0.14,-0.03
53511,1,-5.05,6.11,1.47,0.09,-0.12,0.40
53527,2,-9.36,0.93,-2.32,-0.17,-0.13,0.09
53543,3,-8.22,-1.19,-0.08,-0.42,0.10,0.24
53559,4,-7.72,-3.42,-4.69,-0.57,-0.04,0.20
53574,5,-7.59,2.80,-2.67,-0.18,0.26,-0.09
53591,0,-4.45,-7.26,5.56,-0.13,-0.03,-0.02
53606,1,-7.73,5.16,3.19,-0.63,0.10,-0.26
53623,2,-9.34,-0.00,-2.08,-0.18,-0.14,0.20
53638,3,-8.50,-2.18,-0.19,-0.51,0.18,-0.15
53654,4,-7.26,-4.23,-4.41,0.10,-0.07,0.43
53670,5,-8.48,2.90,-2.78,-0.25,0.49,-0.59
53685,0,-4.40,-7.24,5.59,-0.13,-0.06,-0.00
53701,1,6.81,13.46,3.53,0.11,-0.82,0.33
53718,2,-9.44,0.15,-2.57,-0.31,-0.18,0.39
53733,3,-15.20,7.10,6.05,0.90,0.20,-0.06
53748,4,-7.14,-4.70,-5.10,-0.23,0.01,0.24
53765,5,-10.93,8.12,-2.22,0.69,0.16,0.11
53781,0,-4.32,-7.22,5.43,-0.14,-0.07,0.07
53797,1,-4.43,7.70,4.20,-0.03,-0.04,-0.20
53812,2,-9.70,1.10,-2.34,-0.30,-0.26,0.61
